"corpus";"soneto_n";"año";"incipit";"verso_n";"texto";"patron_binario";"sil_metricas";"sinalefas";"estrofa";"fuente_xml"
"segura_A";"171";"1607";"";"6";"tiñeron mal celosas asechanzas,";"01010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"171";"1607";"";"7";"y en urna breve funerales danzas";"01010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"171";"1607";"";"8";"coronaron sus huesos de alhelíes.";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"171";"1607";"";"9";"Deja el monte, garzón; poco el luciente";"10100110010";"11";"2";"terceto";"OBVIL_auto"
"segura_A";"171";"1607";"";"10";"venablo en Ida aprovechó al mozuelo";"01010001010";"11";"3";"terceto";"OBVIL_auto"
"segura_A";"171";"1607";"";"11";"que estrellas pisa ahora en vez de flores.";"01010101010";"11";"3";"terceto";"OBVIL_auto"
"segura_A";"171";"1607";"";"12";"Crüel verdugo el espumoso diente,";"1010001010";"10";"1";"terceto";"OBVIL_auto"
"segura_A";"171";"1607";"";"13";"torpe ministro fue, el ligero vuelo";"10010101010";"11";"1";"terceto";"OBVIL_auto"
"segura_A";"171";"1607";"";"14";"(no sepas más), de celos y de amores.";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_A";"173";"1607";"A los campos de Lepe, a las arenas";"1";"A los campos de Lepe, a las arenas";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"173";"1607";"";"2";"del abreviado mar en una ría,";"00010101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"173";"1607";"";"3";"extranjero pastor llegué sin guía,";"00100101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"173";"1607";"";"4";"con pocas vacas y con muchas penas.";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"173";"1607";"";"5";"Muro real, orlado de cadenas,";"10010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"173";"1607";"";"6";"a cuyo capitel se debe el día,";"01000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"173";"1607";"";"7";"ofreció a la turbada vista mía";"00100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"173";"1607";"";"8";"el templo santo de las dos sirenas:";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"173";"1607";"";"9";"casta madre, hija bella, veneradas,";"10110100010";"11";"1";"terceto";"OBVIL_auto"
"segura_A";"173";"1607";"";"10";"con humildad, de prósperos vaqueros,";"00010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_A";"173";"1607";"";"11";"con devoción, de pobres pescadores;";"00010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_A";"173";"1607";"";"12";"si ya a sus aras no les di terneros";"00010001010";"11";"1";"terceto";"OBVIL_auto"
"segura_A";"173";"1607";"";"13";"dieron mis ojos lágrimas cansadas,";"10010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_A";"173";"1607";"";"14";"mi fe, suspiros, y mis manos, flores.";"01010001010";"11";"0";"terceto";"OBVIL_auto"
"segura_A";"181";"1608";"Gracias os quiero dar sin cumplimiento,";"1";"Gracias os quiero dar sin cumplimiento,";"10010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"181";"1608";"";"2";"dulce fray Diego, por la dulce caja;";"10110001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"181";"1608";"";"3";"tal sea el ataúd de mi mortaja,";"11000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"181";"1608";"";"4";"y de mis guerras tal el instrumento.";"00010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"181";"1608";"";"5";"Consagrad, musas, hoy vuestro talento";"00110110010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"181";"1608";"";"6";"a la monja que almíbar tal le baja,";"00100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"181";"1608";"";"7";"pues quien acabar suele en una paja";"01001101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"181";"1608";"";"8";"sella ahora el estómago contento.";"10100100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_A";"181";"1608";"";"9";"Cualquier regalo de durazno o pera";"01010001010";"11";"1";"terceto";"OBVIL_auto"
"segura_A";"181";"1608";"";"10";"acoto suyo, si podrá un amigo";"01010001010";"11";"1";"terceto";"OBVIL_auto"
"segura_A";"181";"1608";"";"11";"escotar un discípulo de Escoto.";"00100100010";"11";"1";"terceto";"OBVIL_auto"
"segura_A";"181";"1608";"";"12";"Confieso que de sangre entendí que era";"01000100110";"11";"2";"terceto";"OBVIL_auto"
"segura_A";"181";"1608";"";"13";"cámara aquella, y si lo fue, yo digo";"10010001110";"11";"2";"terceto";"OBVIL_auto"
"segura_A";"181";"1608";"";"14";"que servidor seáis, y no devoto.";"00010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_A";"198";"1609";"Señora doña puente Segoviana,";"1";"Señora doña puente Segoviana,";"01010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"198";"1609";"";"2";"cuyos ojos están llorando arena,";"10100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"198";"1609";"";"3";"si es por el río, muy enhorabuena,";"10010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"198";"1609";"";"4";"aunque estáis para viuda muy galana.";"10110101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"198";"1609";"";"5";"De estangurria murió. No hay castellana";"00100110010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_A";"198";"1609";"";"6";"lavandera que no llore de pena,";"00100010010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"198";"1609";"";"7";"y fulano Sotillo se condena";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_A";"198";"1609";"";"8";"de olmos negros a loba luterana.";"10100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_A";"198";"1609";"";"9";"Bien es verdad que dicen los doctores";"01010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_A";"198";"1609";"";"10";"que no es muerto, sino que del estío";"01101000010";"11";"1";"terceto";"OBVIL_auto"
"segura_A";"198";"1609";"";"11";"le causan parasismos los calores;";"01000100010";"11";"0";"terceto";"OBVIL_auto"
"segura_A";"198";"1609";"";"12";"que a los primeros del diciembre frío,";"00010001010";"11";"1";"terceto";"OBVIL_auto"
"segura_A";"198";"1609";"";"13";"de sus mulas harán estos señores";"00100110010";"11";"0";"terceto";"OBVIL_auto"
"segura_A";"198";"1609";"";"14";"que los orines den salud al río.";"00010101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"220";"1610";"Nilo no sufre márgenes, ni muros";"1";"Nilo no sufre márgenes, ni muros";"10010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"220";"1610";"";"2";"Madrid, oh peregrino, tú que pasas,";"01100101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"220";"1610";"";"3";"que a su menor inundación de casas";"00010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"220";"1610";"";"4";"ni aun los campos del Tajo están seguros.";"10100101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"220";"1610";"";"5";"Émula la verán, siglos futuros,";"10000110010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"220";"1610";"";"6";"de Menfis no, que el término le tasas;";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"220";"1610";"";"7";"del tiempo sí, que sus profundas basas";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"220";"1610";"";"8";"no son en vano pedernales duros.";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"220";"1610";"";"9";"Dosel de reyes, de sus hijos cuna";"01010001010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"220";"1610";"";"10";"ha sido y es zodíaco luciente";"11010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"220";"1610";"";"11";"de la beldad, teatro de Fortuna.";"00010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"220";"1610";"";"12";"La invidia aquí su venenoso diente";"01010001010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"220";"1610";"";"13";"cebar suele, a privanzas importuna.";"01100100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"220";"1610";"";"14";"Camina en paz, refiérelo a tu gente.";"01010100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"222";"1610";"La fuerza que infestando las ajenas";"1";"La fuerza que infestando las ajenas";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"222";"1610";"";"2";"argentó luna de menguante plata,";"00110001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"222";"1610";"";"3";"puerto hasta aquí del bélgico pirata,";"11010100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"222";"1610";"";"4";"puerta ya de las líbicas arenas,";"10000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"222";"1610";"";"5";"a las señas de España sus almenas";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"222";"1610";"";"6";"rindió, al fiero león, que en escarlata";"01100100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"222";"1610";"";"7";"altera el mar, y al viento que lo trata";"01010100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"222";"1610";"";"8";"imperïoso aun obedece apenas.";"0111001010";"10";"2";"cuarteto";"OBVIL_auto"
"segura_B";"222";"1610";"";"9";"Alta haya de hoy más, volante lino";"1101101010";"10";"2";"terceto";"OBVIL_auto"
"segura_B";"222";"1610";"";"10";"al Euro dé, y al seno gaditano";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"222";"1610";"";"11";"flacas redes seguro, humilde pino,";"10100101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"222";"1610";"";"12";"de que, ya deste o de aquel mar, tirano";"00010011010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"222";"1610";"";"13";"leño holandés disturbe su camino,";"10010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"222";"1610";"";"14";"prenda su libertad bajel pagano.";"10000101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"232";"1611";"Consagróse el seráfico Mendoza,";"1";"Consagróse el seráfico Mendoza,";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"232";"1611";"";"2";"gran dueño mío, y con invidia deja";"11010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"232";"1611";"";"3";"al bordón flaco, a la capilla vieja,";"00110001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"232";"1611";"";"4";"báculo tan galán, mitra tan moza.";"10000110010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"232";"1611";"";"5";"Pastor que una Granada es vuestra choza,";"01100111010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"232";"1611";"";"6";"y cada grano suyo vuestra oveja,";"01010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"232";"1611";"";"7";"pues cada lengua acusa, cada oreja,";"01010101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"232";"1611";"";"8";"la sal que busca, el silbo que no goza,";"01010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"232";"1611";"";"9";"sílbelas desde allá vuestro apellido";"10010110010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"232";"1611";"";"10";"y al Genil, que esperándoos peina nieve,";"001001001010";"12";"2";"terceto";"OBVIL_auto"
"segura_B";"232";"1611";"";"11";"no frustréis más sus dulces esperanzas,";"00110100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"232";"1611";"";"12";"que sobre el margen, para vos florido,";"01010101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"232";"1611";"";"13";"al son alternan, del cristal que mueve,";"01010001010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"232";"1611";"";"14";"sus ninfas coros, y sus faunos danzas.";"01010001010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"236";"1611";"A la que España toda humilde estrado";"1";"A la que España toda humilde estrado";"00010101010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"236";"1611";"";"2";"y su horizonte fue dosel apenas,";"00010101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"236";"1611";"";"3";"el Betis esta urna en sus arenas";"0101100010";"10";"2";"cuarteto";"OBVIL_auto"
"segura_B";"236";"1611";"";"4";"majestüosamente ha levantado.";"0000110010";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"236";"1611";"";"5";"¡Oh peligroso, oh lisonjero estado,";"10011001010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"236";"1611";"";"6";"golfo de escollos, playa de sirenas!";"10010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"236";"1611";"";"7";"Trofeos son del agua mil entenas,";"01010101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"236";"1611";"";"8";"que aun rompidas no sé si han recordado.";"10100110010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"236";"1611";"";"9";"La Margarita, pues, luciente gloria";"00010001010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"236";"1611";"";"10";"del sol de Austria y la concha de Baviera,";"01100100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"236";"1611";"";"11";"más coronas ceñida que vio años,";"1010010010";"10";"1";"terceto";"OBVIL_auto"
"segura_B";"236";"1611";"";"12";"en polvo ya el clarín final, espera,";"01000101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"236";"1611";"";"13";"siempre sonante a aquel cuya memoria";"10010110010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"236";"1611";"";"14";"antes peinó, que canas, desengaños.";"10010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"238";"1611";"Máquina funeral, que desta vida";"1";"Máquina funeral, que desta vida";"10000101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"238";"1611";"";"2";"nos decís la mudanza estando queda,";"00100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"238";"1611";"";"3";"pira, no de aromática arboleda,";"10000100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"238";"1611";"";"4";"si a más gloriosa Fénix construida;";"0101010010";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"238";"1611";"";"5";"bajel en cuya gavia esclarecida";"01010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"238";"1611";"";"6";"estrellas, hijas de otra mejor Leda,";"01010100110";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"238";"1611";"";"7";"serenan la fortuna, de su rueda";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"238";"1611";"";"8";"la volubilidad reconocida:";"00000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"238";"1611";"";"9";"farol luciente sois, que solicita";"01010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"238";"1611";"";"10";"la razón, entre escollos naufragante,";"00110100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"238";"1611";"";"11";"al puerto, y a pesar de lo luciente,";"01000100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"238";"1611";"";"12";"obscura concha de una Margarita,";"01010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"238";"1611";"";"13";"que rubí en caridad, en fe diamante,";"00100101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"238";"1611";"";"14";"renace a nuevo sol en nuevo oriente.";"01010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"240";"1611";"Oh bien haya Jaén, que en lienzo prieto";"1";"Oh bien haya Jaén, que en lienzo prieto";"10100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"240";"1611";"";"2";"de luces mil de sebo salpicado";"01010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"240";"1611";"";"3";"su túmbulo paró, y de pie quebrado";"01000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"240";"1611";"";"4";"en dos antiguas trovas sin conceto.";"01010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"240";"1611";"";"5";"Écija se ha esmerado, yo os prometo,";"10010101010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"240";"1611";"";"6";"que en vultos de papel y pan mascado";"01000101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"240";"1611";"";"7";"gastó gran suma, aunque no han acabado";"01111010010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"240";"1611";"";"8";"entre catorce abades un soneto.";"10010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"240";"1611";"";"9";"Todo es obras de araña con Baeza,";"11100100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"240";"1611";"";"10";"donde, fïel vasallo, el Regimiento";"10100100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"240";"1611";"";"11";"pinos corta, bayetas solicita:";"10100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"240";"1611";"";"12";"hallaron dos, y toman una pieza";"01010101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"240";"1611";"";"13";"para el tumbo real, o monimento.";"10100100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"240";"1611";"";"14";"¡Nunca muriera doña Margarita!";"10010100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"250";"1612";"Urnas plebeyas, túmulos reales,";"1";"Urnas plebeyas, túmulos reales,";"10010100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"250";"1612";"";"2";"penetrad sin temor, memorias mías,";"00100101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"250";"1612";"";"3";"por donde ya el verdugo de los días";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"250";"1612";"";"4";"con igual pie dio pasos desiguales.";"00111100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"250";"1612";"";"5";"Revolved tantas señas de mortales,";"00110100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"250";"1612";"";"6";"desnudos huesos, y cenizas frías,";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"250";"1612";"";"7";"a pesar de las vanas, si no pías,";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"250";"1612";"";"8";"caras preservaciones orientales.";"10000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"250";"1612";"";"9";"Bajad luego al abismo, en cuyos senos";"01100101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"250";"1612";"";"10";"blasfeman almas, y en su prisión fuerte";"01010000110";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"250";"1612";"";"11";"hierros se escuchan siempre, y llanto eterno,";"10010101010";"11";"3";"terceto";"OBVIL_auto"
"segura_B";"250";"1612";"";"12";"si queréis, oh memorias, por lo menos";"00110100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"250";"1612";"";"13";"con la muerte libraros de la muerte,";"00100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"250";"1612";"";"14";"y el infierno vencer con el infierno.";"00100100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"252";"1612";"Este, que en traje lo admiráis togado,";"1";"Este, que en traje lo admiráis togado,";"10010001010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"252";"1612";"";"2";"claro, no a luces hoy de lisonjero";"10010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"252";"1612";"";"3";"pincel, sino de claro caballero,";"01100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"252";"1612";"";"4";"esplendor del Buendía que lo ha dado;";"00100100110";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"252";"1612";"";"5";"este, ya de justicia, ya de estado,";"10000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"252";"1612";"";"6";"oráculo en España verdadero,";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"252";"1612";"";"7";"a quien por tan legal, por tan entero,";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"252";"1612";"";"8";"sus balanzas Astrea le ha fïado,";"00100101110";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"252";"1612";"";"9";"clava serán de Alcides en su diestra,";"10010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"252";"1612";"";"10";"que de monstros la edad purgue, presente,";"00100110010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"252";"1612";"";"11";"y a los siglos invidia sea, futuros;";"001001010010";"12";"1";"terceto";"OBVIL_auto"
"segura_B";"252";"1612";"";"12";"este pues, gloria de la nación nuestra,";"10010000110";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"252";"1612";"";"13";"don Juan de Acuña es; buril valiente";"1101101010";"10";"2";"terceto";"OBVIL_auto"
"segura_B";"252";"1612";"";"14";"al tiempo lo vincule en bronces duros.";"01000101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"259";"1613";"Ceñida, si asombrada no, la frente";"1";"Ceñida, si asombrada no, la frente";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"259";"1613";"";"2";"de una y de otra verde rama obscura,";"1010101010";"10";"4";"cuarteto";"OBVIL_auto"
"segura_B";"259";"1613";"";"3";"a los pinos dejando, de Segura,";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"259";"1613";"";"4";"su urna lagrimosa, en son doliente,";"1000101010";"10";"2";"cuarteto";"OBVIL_auto"
"segura_B";"259";"1613";"";"5";"llora el Betis, no lejos de su fuente,";"10100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"259";"1613";"";"6";"en poca tierra ya mucha hermosura;";"01010010010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"259";"1613";"";"7";"tiernos rayos, en una piedra dura,";"10100101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"259";"1613";"";"8";"de un sol antes caduco que luciente.";"01100100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"259";"1613";"";"9";"¡Cuán triste sobre el pórfido se mira";"11010100010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"259";"1613";"";"10";"casta Venus llorar su cuarta Gracia,";"10100101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"259";"1613";"";"11";"si lágrimas las perlas son que vierte!";"01000101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"259";"1613";"";"12";"¡Oh Antonio, oh tú, del músico de Tracia";"11110100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"259";"1613";"";"13";"prudente imitador! Tu dulce lira";"01000101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"259";"1613";"";"14";"sus privilegios rompa hoy a la muerte.";"00010110010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"269";"1613";"Esta en forma elegante, oh peregrino,";"1";"Esta en forma elegante, oh peregrino,";"10100110010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"269";"1613";"";"2";"de pórfido luciente dura llave,";"01000101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"269";"1613";"";"3";"el pincel niega al mundo, más süave";"0011010110";"10";"1";"cuarteto";"OBVIL_auto"
"segura_B";"269";"1613";"";"4";"que dio espíritu a leño, vida a lino.";"01100101010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"269";"1613";"";"5";"Su nombre, aun de mayor aliento dino";"01100101010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"269";"1613";"";"6";"que en los clarines de la Fama cabe,";"00010001010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"269";"1613";"";"7";"el campo ilustra de ese mármol grave:";"01010101010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"269";"1613";"";"8";"venéralo, y prosigue tu camino.";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"269";"1613";"";"9";"Yace el Griego. Heredó naturaleza";"10100100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"269";"1613";"";"10";"arte, y el arte estudio, Iris colores,";"10010110010";"11";"3";"terceto";"OBVIL_auto"
"segura_B";"269";"1613";"";"11";"Febo luces, si no sombras Morfeo.";"10100010010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"269";"1613";"";"12";"Tanta urna, a pesar de su dureza,";"1100100010";"10";"2";"terceto";"OBVIL_auto"
"segura_B";"269";"1613";"";"13";"lágrimas beba, y cuantos suda olores";"10010101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"269";"1613";"";"14";"corteza funeral de árbol sabeo.";"01000110010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"270";"1613";"—¡A la Mamora, militares cruces!";"1";"—¡A la Mamora, militares cruces!";"00010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"270";"1613";"";"2";"¡Galanes de la corte, a la Mamora!";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"270";"1613";"";"3";"Sed capitanes en latín ahora";"10010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"270";"1613";"";"4";"los que en romance ha tanto que sois duces.";"00011100110";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"270";"1613";"";"5";"—¡Arma, arma, ensilla, carga! —¿Qué? ¿Arcabuces?";"11010101010";"11";"3";"cuarteto";"OBVIL_auto"
"segura_B";"270";"1613";"";"6";"—No, gofo, sino aquesa cantimplora;";"01010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"270";"1613";"";"7";"las plumas riza, las espuelas dora.";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"270";"1613";"";"8";"—¿Ármase España ya contra avestruces?";"10010010010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"270";"1613";"";"9";"—Pica, bufón. ¡Oh tú, mi dulce dueño!";"10011101010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"270";"1613";"";"10";"Partiendo me quedé, y quedando paso";"01000101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"270";"1613";"";"11";"a acumularte en África despojos.";"00010100010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"270";"1613";"";"12";"—¡Oh tú, cualquier, que la agua pisas, leño!:";"11010101010";"11";"1";"terceto";"OBVIL_auto"
"segura_B";"270";"1613";"";"13";"escuche la vitoria yo, o el fracaso,";"01000101010";"11";"2";"terceto";"OBVIL_auto"
"segura_B";"270";"1613";"";"14";"a la lengua del agua de mis ojos.";"00100100010";"11";"0";"terceto";"OBVIL_auto"
"segura_B";"271";"1614";"Llegué, señora tía, a la Mamora,";"1";"Llegué, señora tía, a la Mamora,";"01010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"271";"1614";"";"2";"donde entre nieblas vi la otra mañana,";"11010110010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"271";"1614";"";"3";"desde el seguro de una partesana,";"10010100010";"11";"2";"cuarteto";"OBVIL_auto"
"segura_B";"271";"1614";"";"4";"confusa multitud de gente mora.";"01000101010";"11";"0";"cuarteto";"OBVIL_auto"
"segura_B";"271";"1614";"";"5";"Pluma acudiendo va, tremoladora,";"10010100010";"11";"1";"cuarteto";"OBVIL_auto"
"segura_B";"271";"1614";"";"6";"andaluza, extremeña y castellana,";"00100100010";"11";"2";"cuarteto";"OBVIL_auto"
